s,ch1,ch2,ch3,ch4
0.453103448275862,6.04677123,-4.95575111,5.04654192,18.04952287
0.4614942528735632,10.04768844,-4.95575111,-0.9548339,25.05112799
0.46988505747126436,19.04975217,-7.95643902,-5.95598041,23.05066939
0.4782758620689655,19.04975217,-8.95666832,-8.95666832,15.04883496
0.48666666666666664,23.05066939,-5.95598041,-10.95712693,14.04860566
0.4950574712643678,26.0513573,-1.9550632,-11.95735623,10.04768844
0.503448275862069,26.0513573,1.04562471,-11.95735623,2.04585401
0.5118390804597701,21.05021078,9.04745914,-6.95620972,-0.9548339
0.5202298850574713,16.04906426,14.04860566,0.04539541,-8.95666832
0.5286206896551724,9.04745914,19.04975217,9.04745914,-10.95712693
0.5370114942528735,3.04608332,24.05089869,15.04883496,-16.95850275
0.5454022988505747,-5.95598041,28.0518159,24.05089869,-15.95827345
0.5537931034482758,-13.95781484,28.0518159,29.05204521,-7.95643902
0.562183908045977,-20.95941997,25.05112799,33.05296242,-4.95575111
0.5705747126436781,-20.95941997,19.04975217,32.05273312,3.04608332
0.5789655172413792,-18.95896136,13.04837635,30.05227451,8.04722983
0.5873563218390804,-13.95781484,3.04608332,25.05112799,14.04860566
0.5957471264367816,-6.95620972,-3.95552181,17.04929357,27.0515866
0.6041379310344828,0.04539541,-9.95689763,7.04700053,29.05204521
0.6125287356321839,11.04791775,-18.95896136,-5.95598041,29.05204521
0.620919540229885,24.05089869,-21.95964927,-17.95873206,34.05319173
0.6293103448275862,27.0515866,-21.95964927,-26.96079579,24.05089869
0.6377011494252873,36.05365033,-17.95873206,-29.9614837,23.05066939
0.6460919540229885,40.05456755,-9.95689763,-32.96217161,10.04768844
0.6544827586206896,39.05433824,-0.9548339,-26.96079579,-3.95552181
0.6628735632183907,34.05319173,11.04791775,-17.95873206,-8.95666832
0.6712643678160919,24.05089869,23.05066939,-4.95575111,-21.95964927
0.679655172413793,10.04768844,31.05250381,10.04768844,-27.96102509
0.6880459770114942,-2.9552925,38.05410894,24.05089869,-27.96102509
0.6964367816091953,-15.95827345,40.05456755,39.05433824,-20.95941997
0.7048275862068966,-28.96125439,39.05433824,49.05663128,-20.95941997
0.7132183908045977,-35.96285952,34.05319173,54.05777779,-6.95620972
0.7216091954022988,-37.96331813,25.05112799,52.05731919,5.04654192
0.73,-35.96285952,11.04791775,44.05548476,16.04906426
0.7383908045977011,-24.96033718,-2.9552925,35.05342103,20.04998148
0.7467816091954023,-12.95758554,-17.95873206,18.04952287,35.05342103
0.7551724137931034,3.04608332,-26.96079579,1.04562471,43.05525546
0.7635632183908045,19.04975217,-35.96285952,-20.95941997,49.05663128
0.7719540229885057,42.05502615,-36.96308882,-37.96331813,45.555828715000004
0.7803448275862068,52.05731919,-34.96263021,-47.96561116,42.05502615
0.788735632183908,60.05915362,-26.96079579,-51.96652837,16.04906426
0.7971264367816091,64.06007083,-13.95781484,-49.96606977,9.04745914
0.8055172413793104,54.05777779,2.04585401,-41.96423534,-8.95666832
0.8139080459770115,44.05548476,20.04998148,-24.96033718,-19.95919066
0.8222988505747126,25.05112799,38.05410894,-4.95575111,-30.961713
0.8306896551724138,5.04654192,48.05640197,17.04929357,-50.96629907
0.8390804597701149,-15.95827345,52.05731919,39.05433824,-30.961713
0.8474712643678161,-36.96308882,56.0582364,58.05869501,-17.95873206
0.8558620689655172,-48.96584046,51.05708988,69.06121735,-21.95964927
0.8642528735632183,-59.9683628,40.05456755,73.06213456,-5.95598041
0.8726436781609195,-55.96744559,23.05066939,69.06121735,8.04722983
0.8810344827586206,-48.96584046,7.04700053,55.0580071,30.05227451
0.8894252873563218,-29.9614837,-12.95758554,35.05342103,43.05525546
0.8978160919540229,-10.95712693,-35.96285952,12.04814705,55.0580071
0.906206896551724,11.04791775,-44.96492325,-13.95781484,61.05938292
0.9145977011494253,34.05319173,-46.96538186,-35.96285952,68.06098804
0.9229885057471264,58.05869501,-51.96652837,-53.96698698,55.0580071
0.9313793103448276,73.06213456,-43.96469395,-65.96973862,48.05640197
0.9397701149425287,79.06351038,-27.96102509,-66.96996793,14.04860566
0.9481609195402299,76.06282247,-6.95620972,-61.96882141,0.04539541
0.956551724137931,62.05961222,11.04791775,-44.96492325,-18.95896136
0.9649425287356321,42.05502615,35.05342103,-20.95941997,-50.96629907
0.9733333333333333,14.04860566,55.0580071,9.04745914,-53.96698698
0.9817241379310344,-6.95620972,64.06007083,37.05387964,-50.96629907
0.9901149425287356,-35.96285952,72.06190526,61.05938292,-48.96584046
0.9985057471264367,-59.9683628,66.06052944,82.06419829,-43.96469395
1.006896551724138,-71.97111444,54.05777779,91.06626202,-15.95827345
