num. of data,6.000000E+6,Distance (m),Time 1
      ,      ,1.326690,-0.95483390
      ,      ,1.336703,4.04631262
      ,      ,1.346716,-0.95483390
      ,      ,1.356729,0.04539541
      ,      ,1.366741,-0.95483390
      ,      ,1.376754,2.04585401
      ,      ,1.386767,0.04539541
      ,      ,1.396780,2.04585401
      ,      ,1.406792,-0.95483390
      ,      ,1.416805,-1.95506320
      ,      ,1.426818,0.04539541
      ,      ,1.436831,-2.95529250
      ,      ,1.446843,0.04539541
      ,      ,1.456856,-0.95483390
      ,      ,1.466869,-0.95483390
      ,      ,1.476882,-1.95506320
      ,      ,1.486894,-0.95483390
      ,      ,1.496907,1.04562471
      ,      ,1.506920,1.04562471
      ,      ,1.516933,4.04631262
      ,      ,1.526945,1.04562471
      ,      ,1.536958,0.04539541
      ,      ,1.546971,1.04562471
      ,      ,1.556984,1.04562471
      ,      ,1.566996,-0.95483390
      ,      ,1.577009,2.04585401
      ,      ,1.587022,0.04539541
      ,      ,1.597035,-0.95483390
      ,      ,1.607047,3.04608332
      ,      ,1.617060,1.04562471
      ,      ,1.627073,0.04539541
      ,      ,1.637086,1.04562471
      ,      ,1.647099,-0.95483390
      ,      ,1.657111,0.04539541
      ,      ,1.667124,-1.95506320
      ,      ,1.677137,1.04562471
      ,      ,1.687150,-0.95483390
      ,      ,1.697162,1.04562471
      ,      ,1.707175,-1.95506320
      ,      ,1.717188,2.04585401
      ,      ,1.727201,0.04539541
      ,      ,1.737213,2.04585401
      ,      ,1.747226,0.04539541
      ,      ,1.757239,-0.95483390
      ,      ,1.767252,0.04539541
      ,      ,1.777264,-0.95483390
      ,      ,1.787277,0.04539541
      ,      ,1.797290,2.04585401
      ,      ,1.807303,1.04562471
      ,      ,1.817315,-1.95506320
      ,      ,1.827328,-3.95552181
      ,      ,1.837341,-1.95506320
      ,      ,1.847354,-0.95483390
      ,      ,1.857366,0.04539541
      ,      ,1.867379,0.04539541
      ,      ,1.877392,0.04539541
      ,      ,1.887405,-1.95506320
      ,      ,1.897417,2.04585401
      ,      ,1.907430,-0.95483390
      ,      ,1.917443,2.04585401
      ,      ,1.927456,-3.95552181
      ,      ,1.937468,1.04562471
      ,      ,1.947481,0.04539541
      ,      ,1.957494,0.04539541
      ,      ,1.967507,2.04585401
      ,      ,1.977519,-1.95506320
      ,      ,1.987532,-1.95506320
      ,      ,1.997545,2.04585401
      ,      ,2.007558,3.04608332
      ,      ,2.017571,-0.95483390
      ,      ,2.027583,-1.95506320
      ,      ,2.037596,-1.95506320
      ,      ,2.047609,-2.95529250
      ,      ,2.057622,5.04654192
      ,      ,2.067634,-0.95483390
      ,      ,2.077647,1.04562471
      ,      ,2.087660,0.04539541
      ,      ,2.097673,0.04539541
      ,      ,2.107685,-0.95483390
      ,      ,2.117698,0.04539541
      ,      ,2.127711,-1.95506320
      ,      ,2.137724,0.04539541
      ,      ,2.147736,1.04562471
      ,      ,2.157749,0.04539541
      ,      ,2.167762,-0.95483390
      ,      ,2.177775,-0.95483390
      ,      ,2.187787,-0.95483390
      ,      ,2.197800,1.04562471
      ,      ,2.207813,-2.95529250
      ,      ,2.217826,-0.95483390
      ,      ,2.227838,-0.95483390
      ,      ,2.237851,-1.95506320
      ,      ,2.247864,-3.95552181
      ,      ,2.257877,1.04562471
      ,      ,2.267889,1.04562471
      ,      ,2.277902,-1.95506320
      ,      ,2.287915,-1.95506320
      ,      ,2.297928,-0.95483390
      ,      ,2.307940,-0.95483390
      ,      ,2.317953,0.04539541
      ,      ,2.327966,0.04539541
      ,      ,2.337979,1.04562471
      ,      ,2.347991,-0.95483390
      ,      ,2.358004,-3.95552181
      ,      ,2.368017,-1.95506320
      ,      ,2.378030,0.04539541
      ,      ,2.388043,-1.95506320
      ,      ,2.398055,-0.95483390
      ,      ,2.408068,-0.95483390
      ,      ,2.418081,-0.95483390
      ,      ,2.428094,-0.95483390
      ,      ,2.438106,-0.95483390
      ,      ,2.448119,-1.95506320
      ,      ,2.458132,-0.95483390
      ,      ,2.468145,-2.95529250
      ,      ,2.478157,1.04562471
      ,      ,2.488170,3.04608332
      ,      ,2.498183,1.04562471
      ,      ,2.508196,0.04539541
      ,      ,2.518208,-1.95506320
      ,      ,2.528221,-1.95506320
      ,      ,2.538234,-1.95506320
      ,      ,2.548247,-0.95483390
      ,      ,2.558259,-0.95483390
      ,      ,2.568272,-4.95575111
      ,      ,2.578285,0.04539541
      ,      ,2.588298,-1.95506320
      ,      ,2.598310,0.04539541
      ,      ,2.608323,0.04539541
      ,      ,2.618336,1.04562471
      ,      ,2.628349,2.04585401
      ,      ,2.638361,0.04539541
      ,      ,2.648374,-0.95483390
      ,      ,2.658387,-0.95483390
      ,      ,2.668400,-2.95529250
      ,      ,2.678412,2.04585401
      ,      ,2.688425,0.04539541
      ,      ,2.698438,-1.95506320
      ,      ,2.708451,0.04539541
      ,      ,2.718463,-3.95552181
      ,      ,2.728476,-1.95506320
      ,      ,2.738489,0.04539541
      ,      ,2.748502,-0.95483390
      ,      ,2.758515,0.04539541
      ,      ,2.768527,-0.95483390
      ,      ,2.778540,-0.95483390
      ,      ,2.788553,-1.95506320
      ,      ,2.798566,-0.95483390
      ,      ,2.808578,-2.95529250
      ,      ,2.818591,-2.95529250
      ,      ,2.828604,2.04585401
      ,      ,2.838617,0.04539541
      ,      ,2.848629,2.04585401
      ,      ,2.858642,2.04585401
      ,      ,2.868655,1.04562471
      ,      ,2.878668,-0.95483390
      ,      ,2.888680,-1.95506320
      ,      ,2.898693,0.04539541
      ,      ,2.908706,-2.95529250
      ,      ,2.918719,0.04539541
      ,      ,2.928731,0.04539541
      ,      ,2.938744,0.04539541
      ,      ,2.948757,-0.95483390
      ,      ,2.958770,1.04562471
      ,      ,2.968782,-1.95506320
      ,      ,2.978795,-0.95483390
      ,      ,2.988808,0.04539541
      ,      ,2.998821,-0.95483390
      ,      ,3.008833,1.04562471
      ,      ,3.018846,2.04585401
      ,      ,3.028859,-0.95483390
      ,      ,3.038872,1.04562471
      ,      ,3.048884,-0.95483390
      ,      ,3.058897,-0.95483390
      ,      ,3.068910,-0.95483390
      ,      ,3.078923,1.04562471
      ,      ,3.088935,0.04539541
      ,      ,3.098948,-0.95483390
      ,      ,3.108961,0.04539541
      ,      ,3.118974,-0.95483390
      ,      ,3.128987,0.04539541
      ,      ,3.138999,0.04539541
      ,      ,3.149012,-0.95483390
      ,      ,3.159025,1.04562471
      ,      ,3.169038,0.04539541
      ,      ,3.179050,-0.95483390
      ,      ,3.189063,1.04562471
      ,      ,3.199076,1.04562471
      ,      ,3.209089,1.04562471
      ,      ,3.219101,0.04539541
      ,      ,3.229114,-1.95506320
      ,      ,3.239127,0.04539541
      ,      ,3.249140,-0.95483390
      ,      ,3.259152,-0.95483390
      ,      ,3.269165,4.04631262
      ,      ,3.279178,0.04539541
      ,      ,3.289191,-2.95529250
      ,      ,3.299203,-2.95529250
      ,      ,3.309216,0.04539541
      ,      ,3.319229,2.04585401
      ,      ,3.329242,0.04539541
      ,      ,3.339254,-0.95483390
      ,      ,3.349267,-1.95506320
      ,      ,3.359280,2.04585401
      ,      ,3.369293,-0.95483390
      ,      ,3.379305,0.04539541
      ,      ,3.389318,-3.95552181
      ,      ,3.399331,0.04539541
      ,      ,3.409344,-0.95483390
      ,      ,3.419356,0.04539541
      ,      ,3.429369,0.04539541
      ,      ,3.439382,-1.95506320
      ,      ,3.449395,2.04585401
      ,      ,3.459407,1.04562471
      ,      ,3.469420,0.04539541
      ,      ,3.479433,0.04539541
      ,      ,3.489446,0.04539541
      ,      ,3.499459,-0.95483390
      ,      ,3.509471,1.04562471
      ,      ,3.519484,0.04539541
      ,      ,3.529497,-1.95506320
      ,      ,3.539510,-0.95483390
      ,      ,3.549522,0.04539541
      ,      ,3.559535,-2.95529250
      ,      ,3.569548,-0.95483390
      ,      ,3.579561,0.04539541
      ,      ,3.589573,0.04539541
      ,      ,3.599586,1.04562471
      ,      ,3.609599,2.04585401
      ,      ,3.619612,1.04562471
      ,      ,3.629624,3.04608332
      ,      ,3.639637,0.04539541
      ,      ,3.649650,1.04562471
      ,      ,3.659663,0.04539541
      ,      ,3.669675,-0.95483390
      ,      ,3.679688,1.04562471
      ,      ,3.689701,1.04562471
      ,      ,3.699714,0.04539541
      ,      ,3.709726,0.04539541
      ,      ,3.719739,-3.95552181
      ,      ,3.729752,2.04585401
      ,      ,3.739765,1.04562471
      ,      ,3.749777,-0.95483390
      ,      ,3.759790,2.04585401
      ,      ,3.769803,-1.95506320
      ,      ,3.779816,-0.95483390
      ,      ,3.789828,1.04562471
      ,      ,3.799841,-1.95506320
      ,      ,3.809854,-0.95483390
      ,      ,3.819867,0.04539541
      ,      ,3.829879,3.04608332
      ,      ,3.839892,-1.95506320
      ,      ,3.849905,-0.95483390
      ,      ,3.859918,1.04562471
      ,      ,3.869931,-0.95483390
      ,      ,3.879943,2.04585401
      ,      ,3.889956,-0.95483390
      ,      ,3.899969,-1.95506320
      ,      ,3.909982,2.04585401
      ,      ,3.919994,0.04539541
      ,      ,3.930007,-0.95483390
      ,      ,3.940020,-0.95483390
      ,      ,3.950033,-0.95483390
      ,      ,3.960045,0.04539541
      ,      ,3.970058,-1.95506320
      ,      ,3.980071,0.04539541
      ,      ,3.990084,-0.95483390
      ,      ,4.000096,1.04562471
      ,      ,4.010109,2.04585401
      ,      ,4.020122,0.04539541
      ,      ,4.030135,-0.95483390
      ,      ,4.040147,-0.95483390
      ,      ,4.050160,2.04585401
      ,      ,4.060173,-0.95483390
      ,      ,4.070186,-3.95552181
      ,      ,4.080198,0.04539541
      ,      ,4.090211,0.04539541
      ,      ,4.100224,0.04539541
      ,      ,4.110237,1.04562471
      ,      ,4.120249,-0.95483390
      ,      ,4.130262,-1.95506320
      ,      ,4.140275,-0.95483390
      ,      ,4.150288,2.04585401
      ,      ,4.160300,-0.95483390
      ,      ,4.170313,-0.95483390
      ,      ,4.180326,-0.95483390
      ,      ,4.190339,1.04562471
      ,      ,4.200352,-1.95506320
      ,      ,4.210364,2.04585401
      ,      ,4.220377,-1.95506320
      ,      ,4.230390,0.04539541
      ,      ,4.240403,0.04539541
      ,      ,4.250415,-0.95483390
      ,      ,4.260428,0.04539541
      ,      ,4.270441,2.04585401
      ,      ,4.280454,-0.95483390
      ,      ,4.290466,-1.95506320
      ,      ,4.300479,-0.95483390
      ,      ,4.310492,0.04539541
      ,      ,4.320505,0.04539541
      ,      ,4.330517,-0.95483390
      ,      ,4.340530,-0.95483390
      ,      ,4.350543,-1.95506320
      ,      ,4.360556,2.04585401
      ,      ,4.370568,0.04539541
      ,      ,4.380581,-0.95483390
      ,      ,4.390594,1.04562471
      ,      ,4.400607,-0.95483390
      ,      ,4.410619,-2.95529250
      ,      ,4.420632,-0.95483390
      ,      ,4.430645,-0.95483390
      ,      ,4.440658,0.04539541
      ,      ,4.450670,-0.95483390
      ,      ,4.460683,1.04562471
      ,      ,4.470696,1.04562471
      ,      ,4.480709,-0.95483390
      ,      ,4.490721,-0.95483390
      ,      ,4.500734,0.04539541
      ,      ,4.510747,1.04562471
      ,      ,4.520760,-0.95483390
      ,      ,4.530772,0.04539541
      ,      ,4.540785,-0.95483390
      ,      ,4.550798,0.04539541
      ,      ,4.560811,0.04539541
      ,      ,4.570824,0.04539541
      ,      ,4.580836,0.04539541
      ,      ,4.590849,2.04585401
      ,      ,4.600862,0.04539541
      ,      ,4.610875,0.04539541
      ,      ,4.620887,-0.95483390
      ,      ,4.630900,0.04539541
      ,      ,4.640913,1.04562471
      ,      ,4.650926,1.04562471
      ,      ,4.660938,2.04585401
      ,      ,4.670951,-0.95483390
      ,      ,4.680964,-0.95483390
      ,      ,4.690977,-2.95529250
      ,      ,4.700989,-0.95483390
      ,      ,4.711002,-0.95483390
      ,      ,4.721015,2.04585401
      ,      ,4.731028,-1.95506320
      ,      ,4.741040,-0.95483390
      ,      ,4.751053,-1.95506320
      ,      ,4.761066,-1.95506320
      ,      ,4.771079,0.04539541
      ,      ,4.781091,0.04539541
      ,      ,4.791104,0.04539541
      ,      ,4.801117,0.04539541
      ,      ,4.811130,-0.95483390
      ,      ,4.821142,-0.95483390
      ,      ,4.831155,2.04585401
      ,      ,4.841168,2.04585401
      ,      ,4.851181,0.04539541
      ,      ,4.861193,0.04539541
      ,      ,4.871206,1.04562471
      ,      ,4.881219,-0.95483390
      ,      ,4.891232,-2.95529250
      ,      ,4.901244,0.04539541
      ,      ,4.911257,1.04562471
      ,      ,4.921270,0.04539541
      ,      ,4.931283,-0.95483390
      ,      ,4.941296,-1.95506320
      ,      ,4.951308,0.04539541
      ,      ,4.961321,-1.95506320
      ,      ,4.971334,-1.95506320
      ,      ,4.981347,-0.95483390
      ,      ,4.991359,1.04562471
      ,      ,5.001372,2.04585401
      ,      ,5.011385,-1.95506320
      ,      ,5.021398,-0.95483390
      ,      ,5.031410,0.04539541
      ,      ,5.041423,2.04585401
      ,      ,5.051436,0.04539541
      ,      ,5.061449,-0.95483390
      ,      ,5.071461,-1.95506320
      ,      ,5.081474,2.04585401
      ,      ,5.091487,-0.95483390
      ,      ,5.101500,-0.95483390
      ,      ,5.111512,1.04562471
      ,      ,5.121525,-1.95506320
      ,      ,5.131538,0.04539541
      ,      ,5.141551,-0.95483390
      ,      ,5.151563,1.04562471
      ,      ,5.161576,-0.95483390
      ,      ,5.171589,2.04585401
      ,      ,5.181602,3.04608332
      ,      ,5.191614,0.04539541
      ,      ,5.201627,0.04539541
      ,      ,5.211640,-0.95483390
      ,      ,5.221653,0.04539541
      ,      ,5.231665,2.04585401
      ,      ,5.241678,-0.95483390
      ,      ,5.251691,0.04539541
      ,      ,5.261704,1.04562471
      ,      ,5.271716,0.04539541
      ,      ,5.281729,-0.95483390
      ,      ,5.291742,-0.95483390
      ,      ,5.301755,1.04562471
      ,      ,5.311768,0.04539541
      ,      ,5.321780,-0.95483390
      ,      ,5.331793,1.04562471
      ,      ,5.341806,2.04585401
      ,      ,5.351819,2.04585401
      ,      ,5.361831,0.04539541
      ,      ,5.371844,0.04539541
      ,      ,5.381857,-0.95483390
      ,      ,5.391870,-0.95483390
      ,      ,5.401882,-0.95483390
      ,      ,5.411895,1.04562471
      ,      ,5.421908,1.04562471
      ,      ,5.431921,2.04585401
      ,      ,5.441933,-0.95483390
      ,      ,5.451946,-0.95483390
      ,      ,5.461959,0.04539541
      ,      ,5.471972,-0.95483390
      ,      ,5.481984,-2.95529250
      ,      ,5.491997,-0.95483390
      ,      ,5.502010,0.04539541
      ,      ,5.512023,-0.95483390
      ,      ,5.522035,-1.95506320
      ,      ,5.532048,0.04539541
      ,      ,5.542061,0.04539541
      ,      ,5.552074,-0.95483390
      ,      ,5.562086,0.04539541
      ,      ,5.572099,-0.95483390
      ,      ,5.582112,-0.95483390
      ,      ,5.592125,1.04562471
      ,      ,5.602137,1.04562471
      ,      ,5.612150,-1.95506320
      ,      ,5.622163,-0.95483390
      ,      ,5.632176,1.04562471
      ,      ,5.642188,0.04539541
      ,      ,5.652201,1.04562471
      ,      ,5.662214,-1.95506320
      ,      ,5.672227,1.04562471
      ,      ,5.682240,0.04539541
      ,      ,5.692252,3.04608332
      ,      ,5.702265,0.04539541
      ,      ,5.712278,-0.95483390
      ,      ,5.722291,-1.95506320
      ,      ,5.732303,-2.95529250
      ,      ,5.742316,-1.95506320
      ,      ,5.752329,-3.95552181
      ,      ,5.762342,-0.95483390
      ,      ,5.772354,0.04539541
      ,      ,5.782367,-2.95529250
      ,      ,5.792380,-3.95552181
      ,      ,5.802393,-0.95483390
      ,      ,5.812405,0.04539541
      ,      ,5.822418,0.04539541
      ,      ,5.832431,-0.95483390
      ,      ,5.842444,1.04562471
      ,      ,5.852456,-1.95506320
      ,      ,5.862469,1.04562471
      ,      ,5.872482,-1.95506320
      ,      ,5.882495,-0.95483390
      ,      ,5.892507,-0.95483390
      ,      ,5.902520,0.04539541
      ,      ,5.912533,-0.95483390
      ,      ,5.922546,-1.95506320
      ,      ,5.932558,2.04585401
      ,      ,5.942571,-0.95483390
      ,      ,5.952584,-2.95529250
      ,      ,5.962597,0.04539541
      ,      ,5.972609,-1.95506320
      ,      ,5.982622,-1.95506320
      ,      ,5.992635,1.04562471
      ,      ,6.002648,0.04539541
      ,      ,6.012660,-0.95483390
      ,      ,6.022673,0.04539541
      ,      ,6.032686,0.04539541
      ,      ,6.042699,1.04562471
      ,      ,6.052712,0.04539541
      ,      ,6.062724,1.04562471
      ,      ,6.072737,-0.95483390
      ,      ,6.082750,-1.95506320
      ,      ,6.092763,0.04539541
      ,      ,6.102775,2.04585401
      ,      ,6.112788,-0.95483390
      ,      ,6.122801,-0.95483390
      ,      ,6.132814,-2.95529250
      ,      ,6.142826,0.04539541
      ,      ,6.152839,1.04562471
      ,      ,6.162852,-0.95483390
      ,      ,6.172865,0.04539541
      ,      ,6.182877,-0.95483390
      ,      ,6.192890,2.04585401
      ,      ,6.202903,2.04585401
      ,      ,6.212916,0.04539541
      ,      ,6.222928,-0.95483390
      ,      ,6.232941,-1.95506320
      ,      ,6.242954,0.04539541
      ,      ,6.252967,2.04585401
      ,      ,6.262979,-0.95483390
      ,      ,6.272992,-0.95483390
      ,      ,6.283005,-0.95483390
      ,      ,6.293018,-0.95483390
      ,      ,6.303030,0.04539541
      ,      ,6.313043,0.04539541
      ,      ,6.323056,0.04539541
      ,      ,6.333069,1.04562471
      ,      ,6.343081,0.04539541
      ,      ,6.353094,0.04539541
      ,      ,6.363107,-0.95483390
      ,      ,6.373120,0.04539541
      ,      ,6.383132,-1.95506320
      ,      ,6.393145,2.04585401
      ,      ,6.403158,-0.95483390
      ,      ,6.413171,-0.95483390
      ,      ,6.423184,-0.95483390
      ,      ,6.433196,0.04539541
      ,      ,6.443209,0.04539541
      ,      ,6.453222,0.04539541
      ,      ,6.463235,1.04562471
      ,      ,6.473247,-1.95506320
      ,      ,6.483260,-0.95483390
      ,      ,6.493273,0.04539541
      ,      ,6.503286,0.04539541
      ,      ,6.513298,-1.95506320
      ,      ,6.523311,0.04539541
      ,      ,6.533324,-0.95483390
      ,      ,6.543337,2.04585401
      ,      ,6.553349,-2.95529250
      ,      ,6.563362,2.04585401
      ,      ,6.573375,-0.95483390
      ,      ,6.583388,0.04539541
      ,      ,6.593400,-1.95506320
      ,      ,6.603413,-0.95483390
      ,      ,6.613426,2.04585401
      ,      ,6.623439,2.04585401
      ,      ,6.633451,2.04585401
      ,      ,6.643464,0.04539541
      ,      ,6.653477,-0.95483390
      ,      ,6.663490,0.04539541
      ,      ,6.673502,-1.95506320
      ,      ,6.683515,2.04585401
      ,      ,6.693528,1.04562471
      ,      ,6.703541,-0.95483390
      ,      ,6.713553,-0.95483390
      ,      ,6.723566,-1.95506320
      ,      ,6.733579,-1.95506320
      ,      ,6.743592,-0.95483390
      ,      ,6.753605,-0.95483390
      ,      ,6.763617,1.04562471
      ,      ,6.773630,-0.95483390
      ,      ,6.783643,0.04539541
      ,      ,6.793656,1.04562471
      ,      ,6.803668,1.04562471
      ,      ,6.813681,0.04539541
      ,      ,6.823694,0.04539541
      ,      ,6.833707,-0.95483390
      ,      ,6.843719,-0.95483390
      ,      ,6.853732,1.04562471
      ,      ,6.863745,-0.95483390
      ,      ,6.873758,-0.95483390
      ,      ,6.883770,-2.95529250
      ,      ,6.893783,-0.95483390
      ,      ,6.903796,-0.95483390
      ,      ,6.913809,0.04539541
      ,      ,6.923821,-0.95483390
      ,      ,6.933834,-0.95483390
      ,      ,6.943847,-1.95506320
      ,      ,6.953860,-0.95483390
      ,      ,6.963872,-0.95483390
      ,      ,6.973885,0.04539541
      ,      ,6.983898,0.04539541
      ,      ,6.993911,0.04539541
      ,      ,7.003923,-0.95483390
      ,      ,7.013936,2.04585401
      ,      ,7.023949,-0.95483390
      ,      ,7.033962,0.04539541
      ,      ,7.043974,0.04539541
      ,      ,7.053987,0.04539541
      ,      ,7.064000,-1.95506320
      ,      ,7.074013,0.04539541
      ,      ,7.084025,-1.95506320
      ,      ,7.094038,-0.95483390
      ,      ,7.104051,0.04539541
      ,      ,7.114064,0.04539541
      ,      ,7.124077,-0.95483390
      ,      ,7.134089,0.04539541
      ,      ,7.144102,-0.95483390
      ,      ,7.154115,-0.95483390
      ,      ,7.164128,-0.95483390
      ,      ,7.174140,-0.95483390
      ,      ,7.184153,-0.95483390
      ,      ,7.194166,-1.95506320
      ,      ,7.204179,0.04539541
      ,      ,7.214191,-2.95529250
      ,      ,7.224204,0.04539541
      ,      ,7.234217,1.04562471
      ,      ,7.244230,-0.95483390
      ,      ,7.254242,-1.95506320
      ,      ,7.264255,1.04562471
      ,      ,7.274268,0.04539541
      ,      ,7.284281,1.04562471
      ,      ,7.294293,0.04539541
      ,      ,7.304306,0.04539541
      ,      ,7.314319,0.04539541
      ,      ,7.324332,0.04539541
      ,      ,7.334344,0.04539541
      ,      ,7.344357,0.04539541
      ,      ,7.354370,1.04562471
      ,      ,7.364383,1.04562471
      ,      ,7.374395,0.04539541
      ,      ,7.384408,-0.95483390
      ,      ,7.394421,0.04539541
      ,      ,7.404434,0.04539541
      ,      ,7.414446,1.04562471
      ,      ,7.424459,-1.95506320
      ,      ,7.434472,-0.95483390
      ,      ,7.444485,0.04539541
      ,      ,7.454497,1.04562471
      ,      ,7.464510,2.04585401
      ,      ,7.474523,-0.95483390
      ,      ,7.484536,3.04608332
      ,      ,7.494549,-0.95483390
      ,      ,7.504561,-0.95483390
      ,      ,7.514574,-0.95483390
      ,      ,7.524587,2.04585401
      ,      ,7.534600,0.04539541
      ,      ,7.544612,0.04539541
      ,      ,7.554625,0.04539541
      ,      ,7.564638,1.04562471
      ,      ,7.574651,1.04562471
      ,      ,7.584663,1.04562471
      ,      ,7.594676,-2.95529250
      ,      ,7.604689,-0.95483390
      ,      ,7.614702,1.04562471
      ,      ,7.624714,0.04539541
      ,      ,7.634727,2.04585401
      ,      ,7.644740,2.04585401
      ,      ,7.654753,0.04539541
      ,      ,7.664765,-0.95483390
      ,      ,7.674778,0.04539541
      ,      ,7.684791,0.04539541
      ,      ,7.694804,-0.95483390
      ,      ,7.704816,-0.95483390
      ,      ,7.714829,1.04562471
      ,      ,7.724842,-0.95483390
      ,      ,7.734855,0.04539541
      ,      ,7.744867,-0.95483390
      ,      ,7.754880,0.04539541
      ,      ,7.764893,-2.95529250
      ,      ,7.774906,0.04539541
      ,      ,7.784918,-0.95483390
      ,      ,7.794931,0.04539541
      ,      ,7.804944,2.04585401
      ,      ,7.814957,0.04539541
