num. of data,6.000000E+6,Distance (m),Time 1
      ,      ,4.741040,-0.26707673
      ,      ,4.751053,-2.26753533
      ,      ,4.761066,0.73315258
      ,      ,4.771079,-2.26753533
      ,      ,4.781091,-1.26730603
      ,      ,4.791104,-0.26707673
      ,      ,4.801117,0.73315258
      ,      ,4.811130,0.73315258
      ,      ,4.821142,-2.26753533
      ,      ,4.831155,-0.26707673
      ,      ,4.841168,-0.26707673
      ,      ,4.851181,-0.26707673
      ,      ,4.861193,-0.26707673
      ,      ,4.871206,-3.26776464
      ,      ,4.881219,-0.26707673
      ,      ,4.891232,1.73338188
      ,      ,4.901244,0.73315258
      ,      ,4.911257,-0.26707673
      ,      ,4.921270,-1.26730603
      ,      ,4.931283,-2.26753533
      ,      ,4.941296,-3.26776464
      ,      ,4.951308,-1.26730603
      ,      ,4.961321,-4.26799394
      ,      ,4.971334,-0.26707673
      ,      ,4.981347,-0.26707673
      ,      ,4.991359,-3.26776464
      ,      ,5.001372,-2.26753533
      ,      ,5.011385,-3.26776464
      ,      ,5.021398,-1.26730603
      ,      ,5.031410,0.73315258
      ,      ,5.041423,-2.26753533
      ,      ,5.051436,-1.26730603
      ,      ,5.061449,-0.26707673
      ,      ,5.071461,-1.26730603
      ,      ,5.081474,-0.26707673
      ,      ,5.091487,-0.26707673
      ,      ,5.101500,-2.26753533
      ,      ,5.111512,-0.26707673
      ,      ,5.121525,1.73338188
      ,      ,5.131538,-1.26730603
      ,      ,5.141551,-2.26753533
      ,      ,5.151563,-1.26730603
      ,      ,5.161576,-1.26730603
      ,      ,5.171589,-4.26799394
      ,      ,5.181602,-3.26776464
      ,      ,5.191614,1.73338188
      ,      ,5.201627,-0.26707673
      ,      ,5.211640,-0.26707673
      ,      ,5.221653,-0.26707673
      ,      ,5.231665,-0.26707673
      ,      ,5.241678,-0.26707673
      ,      ,5.251691,-3.26776464
      ,      ,5.261704,-0.26707673
      ,      ,5.271716,-1.26730603
      ,      ,5.281729,1.73338188
      ,      ,5.291742,-0.26707673
      ,      ,5.301755,-2.26753533
      ,      ,5.311768,-0.26707673
      ,      ,5.321780,-1.26730603
      ,      ,5.331793,-2.26753533
      ,      ,5.341806,-1.26730603
      ,      ,5.351819,-3.26776464
      ,      ,5.361831,-4.26799394
      ,      ,5.371844,-2.26753533
      ,      ,5.381857,-2.26753533
      ,      ,5.391870,0.73315258
      ,      ,5.401882,-1.26730603
      ,      ,5.411895,-2.26753533
      ,      ,5.421908,-1.26730603
      ,      ,5.431921,-0.26707673
      ,      ,5.441933,-0.26707673
      ,      ,5.451946,-2.26753533
      ,      ,5.461959,-0.26707673
      ,      ,5.471972,0.73315258
      ,      ,5.481984,-2.26753533
      ,      ,5.491997,-2.26753533
      ,      ,5.502010,-0.26707673
      ,      ,5.512023,0.73315258
      ,      ,5.522035,0.73315258
      ,      ,5.532048,-3.26776464
      ,      ,5.542061,-1.26730603
      ,      ,5.552074,-1.26730603
      ,      ,5.562086,-0.26707673
      ,      ,5.572099,-1.26730603
      ,      ,5.582112,1.73338188
      ,      ,5.592125,-1.26730603
      ,      ,5.602137,-0.26707673
      ,      ,5.612150,-2.26753533
      ,      ,5.622163,-1.26730603
      ,      ,5.632176,-1.26730603
      ,      ,5.642188,-3.26776464
      ,      ,5.652201,0.73315258
      ,      ,5.662214,-1.26730603
      ,      ,5.672227,-1.26730603
      ,      ,5.682240,-1.26730603
      ,      ,5.692252,-0.26707673
      ,      ,5.702265,-2.26753533
      ,      ,5.712278,-0.26707673
      ,      ,5.722291,-3.26776464
      ,      ,5.732303,-2.26753533
      ,      ,5.742316,-3.26776464
      ,      ,5.752329,-0.26707673
      ,      ,5.762342,-3.26776464
      ,      ,5.772354,-2.26753533
      ,      ,5.782367,-2.26753533
      ,      ,5.792380,-2.26753533
      ,      ,5.802393,-1.26730603
      ,      ,5.812405,0.73315258
      ,      ,5.822418,1.73338188
      ,      ,5.832431,-0.26707673
      ,      ,5.842444,-1.26730603
      ,      ,5.852456,1.73338188
      ,      ,5.862469,-1.26730603
      ,      ,5.872482,-1.26730603
      ,      ,5.882495,-3.26776464
      ,      ,5.892507,0.73315258
      ,      ,5.902520,-1.26730603
      ,      ,5.912533,-4.26799394
      ,      ,5.922546,-2.26753533
      ,      ,5.932558,-1.26730603
      ,      ,5.942571,-1.26730603
      ,      ,5.952584,0.73315258
      ,      ,5.962597,0.73315258
      ,      ,5.972609,-1.26730603
      ,      ,5.982622,-1.26730603
      ,      ,5.992635,0.73315258
      ,      ,6.002648,-0.26707673
      ,      ,6.012660,1.73338188
      ,      ,6.022673,-1.26730603
      ,      ,6.032686,-1.26730603
      ,      ,6.042699,-2.26753533
      ,      ,6.052712,-1.26730603
      ,      ,6.062724,0.73315258
      ,      ,6.072737,-1.26730603
      ,      ,6.082750,-0.26707673
      ,      ,6.092763,-0.26707673
      ,      ,6.102775,-2.26753533
      ,      ,6.112788,-5.26822324
      ,      ,6.122801,-0.26707673
      ,      ,6.132814,-5.26822324
      ,      ,6.142826,-0.26707673
      ,      ,6.152839,-1.26730603
      ,      ,6.162852,-2.26753533
      ,      ,6.172865,-1.26730603
      ,      ,6.182877,-1.26730603
      ,      ,6.192890,-2.26753533
      ,      ,6.202903,-3.26776464
      ,      ,6.212916,-3.26776464
      ,      ,6.222928,-1.26730603
      ,      ,6.232941,-1.26730603
      ,      ,6.242954,-2.26753533
      ,      ,6.252967,-2.26753533
      ,      ,6.262979,0.73315258
      ,      ,6.272992,0.73315258
      ,      ,6.283005,-2.26753533
      ,      ,6.293018,-1.26730603
      ,      ,6.303030,-3.26776464
      ,      ,6.313043,-1.26730603
      ,      ,6.323056,-3.26776464
      ,      ,6.333069,0.73315258
      ,      ,6.343081,0.73315258
      ,      ,6.353094,3.73384049
      ,      ,6.363107,-1.26730603
      ,      ,6.373120,0.73315258
      ,      ,6.383132,-0.26707673
      ,      ,6.393145,-3.26776464
      ,      ,6.403158,-0.26707673
      ,      ,6.413171,-2.26753533
      ,      ,6.423184,-0.26707673
      ,      ,6.433196,-0.26707673
      ,      ,6.443209,0.73315258
      ,      ,6.453222,-0.26707673
      ,      ,6.463235,-1.26730603
      ,      ,6.473247,-0.26707673
      ,      ,6.483260,-3.26776464
      ,      ,6.493273,-1.26730603
      ,      ,6.503286,-1.26730603
      ,      ,6.513298,-2.26753533
      ,      ,6.523311,-1.26730603
      ,      ,6.533324,-2.26753533
      ,      ,6.543337,-1.26730603
      ,      ,6.553349,-1.26730603
      ,      ,6.563362,0.73315258
      ,      ,6.573375,-2.26753533
      ,      ,6.583388,-0.26707673
      ,      ,6.593400,-0.26707673
      ,      ,6.603413,-1.26730603
      ,      ,6.613426,-1.26730603
      ,      ,6.623439,-0.26707673
      ,      ,6.633451,0.73315258
      ,      ,6.643464,-1.26730603
      ,      ,6.653477,-0.26707673
      ,      ,6.663490,-0.26707673
      ,      ,6.673502,1.73338188
      ,      ,6.683515,2.73361118
      ,      ,6.693528,1.73338188
      ,      ,6.703541,-2.26753533
      ,      ,6.713553,3.73384049
      ,      ,6.723566,0.73315258
      ,      ,6.733579,0.73315258
      ,      ,6.743592,-0.26707673
      ,      ,6.753605,0.73315258
      ,      ,6.763617,0.73315258
      ,      ,6.773630,-0.26707673
      ,      ,6.783643,-0.26707673
      ,      ,6.793656,-0.26707673
      ,      ,6.803668,0.73315258
      ,      ,6.813681,-0.26707673
      ,      ,6.823694,1.73338188
      ,      ,6.833707,1.73338188
      ,      ,6.843719,-0.26707673
      ,      ,6.853732,-0.26707673
      ,      ,6.863745,2.73361118
      ,      ,6.873758,0.73315258
      ,      ,6.883770,0.73315258
      ,      ,6.893783,0.73315258
      ,      ,6.903796,0.73315258
      ,      ,6.913809,0.73315258
      ,      ,6.923821,0.73315258
      ,      ,6.933834,-0.26707673
      ,      ,6.943847,0.73315258
      ,      ,6.953860,0.73315258
      ,      ,6.963872,1.73338188
      ,      ,6.973885,1.73338188
      ,      ,6.983898,-1.26730603
      ,      ,6.993911,0.73315258
      ,      ,7.003923,-1.26730603
      ,      ,7.013936,0.73315258
      ,      ,7.023949,1.73338188
      ,      ,7.033962,0.73315258
      ,      ,7.043974,0.73315258
      ,      ,7.053987,0.73315258
      ,      ,7.064000,0.73315258
      ,      ,7.074013,-1.26730603
      ,      ,7.084025,1.73338188
      ,      ,7.094038,1.73338188
      ,      ,7.104051,-0.26707673
      ,      ,7.114064,-2.26753533
      ,      ,7.124077,0.73315258
      ,      ,7.134089,0.73315258
      ,      ,7.144102,-1.26730603
      ,      ,7.154115,-0.26707673
      ,      ,7.164128,-0.26707673
      ,      ,7.174140,-1.26730603
      ,      ,7.184153,-1.26730603
      ,      ,7.194166,0.73315258
      ,      ,7.204179,0.73315258
      ,      ,7.214191,0.73315258
      ,      ,7.224204,1.73338188
      ,      ,7.234217,0.73315258
      ,      ,7.244230,2.73361118
      ,      ,7.254242,0.73315258
      ,      ,7.264255,-0.26707673
      ,      ,7.274268,1.73338188
      ,      ,7.284281,1.73338188
      ,      ,7.294293,0.73315258
      ,      ,7.304306,0.73315258
      ,      ,7.314319,2.73361118
      ,      ,7.324332,0.73315258
      ,      ,7.334344,2.73361118
      ,      ,7.344357,0.73315258
      ,      ,7.354370,-0.26707673
      ,      ,7.364383,0.73315258
      ,      ,7.374395,1.73338188
      ,      ,7.384408,2.73361118
      ,      ,7.394421,2.73361118
      ,      ,7.404434,-0.26707673
      ,      ,7.414446,-0.26707673
      ,      ,7.424459,1.73338188
      ,      ,7.434472,1.73338188
      ,      ,7.444485,2.73361118
      ,      ,7.454497,1.73338188
      ,      ,7.464510,2.73361118
      ,      ,7.474523,2.73361118
      ,      ,7.484536,-1.26730603
      ,      ,7.494549,1.73338188
      ,      ,7.504561,1.73338188
      ,      ,7.514574,1.73338188
      ,      ,7.524587,1.73338188
      ,      ,7.534600,0.73315258
      ,      ,7.544612,1.73338188
      ,      ,7.554625,-2.26753533
      ,      ,7.564638,-0.26707673
      ,      ,7.574651,0.73315258
      ,      ,7.584663,-1.26730603
      ,      ,7.594676,0.73315258
      ,      ,7.604689,-1.26730603
      ,      ,7.614702,0.73315258
      ,      ,7.624714,0.73315258
      ,      ,7.634727,0.73315258
      ,      ,7.644740,-0.26707673
      ,      ,7.654753,1.73338188
      ,      ,7.664765,-0.26707673
      ,      ,7.674778,0.73315258
      ,      ,7.684791,0.73315258
      ,      ,7.694804,0.73315258
      ,      ,7.704816,0.73315258
      ,      ,7.714829,-1.26730603
      ,      ,7.724842,-0.26707673
