num. of data,6.000000E+6,Distance (m),Time 1
      ,      ,1.156473,1.67829975
      ,      ,1.166486,-0.32215886
      ,      ,1.176499,0.67807045
      ,      ,1.186512,1.67829975
      ,      ,1.196524,0.67807045
      ,      ,1.206537,2.67852906
      ,      ,1.216550,0.67807045
      ,      ,1.226563,0.67807045
      ,      ,1.236575,-0.32215886
      ,      ,1.246588,-1.32238816
      ,      ,1.256601,0.67807045
      ,      ,1.266614,-3.32284677
      ,      ,1.276626,0.67807045
      ,      ,1.286639,-3.32284677
      ,      ,1.296652,1.67829975
      ,      ,1.306665,1.67829975
      ,      ,1.316678,0.67807045
      ,      ,1.326690,0.67807045
      ,      ,1.336703,1.67829975
      ,      ,1.346716,-2.32261746
      ,      ,1.356729,-1.32238816
      ,      ,1.366741,-1.32238816
      ,      ,1.376754,-1.32238816
      ,      ,1.386767,0.67807045
      ,      ,1.396780,-2.32261746
      ,      ,1.406792,-0.32215886
      ,      ,1.416805,-1.32238816
      ,      ,1.426818,-0.32215886
      ,      ,1.436831,-1.32238816
      ,      ,1.446843,1.67829975
      ,      ,1.456856,-0.32215886
      ,      ,1.466869,1.67829975
      ,      ,1.476882,2.67852906
      ,      ,1.486894,0.67807045
      ,      ,1.496907,3.67875836
      ,      ,1.506920,2.67852906
      ,      ,1.516933,1.67829975
      ,      ,1.526945,-0.32215886
      ,      ,1.536958,1.67829975
      ,      ,1.546971,-0.32215886
      ,      ,1.556984,-0.32215886
      ,      ,1.566996,0.67807045
      ,      ,1.577009,1.67829975
      ,      ,1.587022,-0.32215886
      ,      ,1.597035,-0.32215886
      ,      ,1.607047,-0.32215886
      ,      ,1.617060,-1.32238816
      ,      ,1.627073,-0.32215886
      ,      ,1.637086,0.67807045
      ,      ,1.647099,0.67807045
      ,      ,1.657111,-0.32215886
      ,      ,1.667124,-2.32261746
      ,      ,1.677137,-1.32238816
      ,      ,1.687150,0.67807045
      ,      ,1.697162,1.67829975
      ,      ,1.707175,0.67807045
      ,      ,1.717188,-1.32238816
      ,      ,1.727201,0.67807045
      ,      ,1.737213,-1.32238816
      ,      ,1.747226,-0.32215886
      ,      ,1.757239,0.67807045
      ,      ,1.767252,-0.32215886
      ,      ,1.777264,0.67807045
      ,      ,1.787277,-0.32215886
      ,      ,1.797290,-3.32284677
      ,      ,1.807303,1.67829975
      ,      ,1.817315,0.67807045
      ,      ,1.827328,0.67807045
      ,      ,1.837341,1.67829975
      ,      ,1.847354,2.67852906
      ,      ,1.857366,0.67807045
      ,      ,1.867379,-2.32261746
      ,      ,1.877392,-2.32261746
      ,      ,1.887405,-1.32238816
      ,      ,1.897417,-0.32215886
      ,      ,1.907430,-1.32238816
      ,      ,1.917443,-3.32284677
      ,      ,1.927456,-1.32238816
      ,      ,1.937468,1.67829975
      ,      ,1.947481,-1.32238816
      ,      ,1.957494,1.67829975
      ,      ,1.967507,-0.32215886
      ,      ,1.977519,1.67829975
      ,      ,1.987532,-1.32238816
      ,      ,1.997545,0.67807045
      ,      ,2.007558,-1.32238816
      ,      ,2.017571,-1.32238816
      ,      ,2.027583,-2.32261746
      ,      ,2.037596,-1.32238816
      ,      ,2.047609,-0.32215886
      ,      ,2.057622,1.67829975
      ,      ,2.067634,3.67875836
      ,      ,2.077647,0.67807045
      ,      ,2.087660,2.67852906
      ,      ,2.097673,-0.32215886
      ,      ,2.107685,1.67829975
      ,      ,2.117698,2.67852906
      ,      ,2.127711,-1.32238816
      ,      ,2.137724,-1.32238816
      ,      ,2.147736,0.67807045
      ,      ,2.157749,-2.32261746
      ,      ,2.167762,0.67807045
      ,      ,2.177775,-0.32215886
      ,      ,2.187787,-0.32215886
      ,      ,2.197800,-3.32284677
      ,      ,2.207813,-3.32284677
      ,      ,2.217826,-1.32238816
      ,      ,2.227838,2.67852906
      ,      ,2.237851,-0.32215886
      ,      ,2.247864,-1.32238816
      ,      ,2.257877,-2.32261746
      ,      ,2.267889,0.67807045
      ,      ,2.277902,-2.32261746
      ,      ,2.287915,3.67875836
      ,      ,2.297928,1.67829975
      ,      ,2.307940,2.67852906
      ,      ,2.317953,-1.32238816
      ,      ,2.327966,-0.32215886
      ,      ,2.337979,-3.32284677
      ,      ,2.347991,-0.32215886
      ,      ,2.358004,0.67807045
      ,      ,2.368017,1.67829975
      ,      ,2.378030,0.67807045
      ,      ,2.388043,0.67807045
      ,      ,2.398055,-0.32215886
      ,      ,2.408068,-0.32215886
      ,      ,2.418081,2.67852906
      ,      ,2.428094,0.67807045
      ,      ,2.438106,-3.32284677
      ,      ,2.448119,1.67829975
      ,      ,2.458132,-2.32261746
      ,      ,2.468145,-7.32376398
      ,      ,2.478157,-3.32284677
      ,      ,2.488170,1.67829975
      ,      ,2.498183,-3.32284677
      ,      ,2.508196,-2.32261746
      ,      ,2.518208,-1.32238816
      ,      ,2.528221,-1.32238816
      ,      ,2.538234,-0.32215886
      ,      ,2.548247,-0.32215886
      ,      ,2.558259,-0.32215886
      ,      ,2.568272,-4.32307607
      ,      ,2.578285,-0.32215886
      ,      ,2.588298,1.67829975
      ,      ,2.598310,0.67807045
      ,      ,2.608323,3.67875836
      ,      ,2.618336,1.67829975
      ,      ,2.628349,-1.32238816
      ,      ,2.638361,3.67875836
      ,      ,2.648374,-0.32215886
      ,      ,2.658387,1.67829975
      ,      ,2.668400,0.67807045
      ,      ,2.678412,1.67829975
      ,      ,2.688425,-0.32215886
      ,      ,2.698438,3.67875836
      ,      ,2.708451,-0.32215886
      ,      ,2.718463,-3.32284677
      ,      ,2.728476,2.67852906
      ,      ,2.738489,-0.32215886
      ,      ,2.748502,0.67807045
      ,      ,2.758515,-2.32261746
      ,      ,2.768527,-0.32215886
      ,      ,2.778540,-0.32215886
      ,      ,2.788553,-0.32215886
      ,      ,2.798566,0.67807045
      ,      ,2.808578,-1.32238816
      ,      ,2.818591,-2.32261746
      ,      ,2.828604,2.67852906
      ,      ,2.838617,-2.32261746
      ,      ,2.848629,0.67807045
      ,      ,2.858642,-2.32261746
      ,      ,2.868655,-1.32238816
      ,      ,2.878668,0.67807045
      ,      ,2.888680,1.67829975
      ,      ,2.898693,-3.32284677
      ,      ,2.908706,-2.32261746
      ,      ,2.918719,-2.32261746
      ,      ,2.928731,0.67807045
      ,      ,2.938744,-0.32215886
      ,      ,2.948757,1.67829975
      ,      ,2.958770,0.67807045
      ,      ,2.968782,-1.32238816
      ,      ,2.978795,1.67829975
      ,      ,2.988808,4.67898766
      ,      ,2.998821,-0.32215886
      ,      ,3.008833,2.67852906
      ,      ,3.018846,-1.32238816
      ,      ,3.028859,-0.32215886
      ,      ,3.038872,-0.32215886
      ,      ,3.048884,0.67807045
      ,      ,3.058897,3.67875836
      ,      ,3.068910,0.67807045
      ,      ,3.078923,2.67852906
      ,      ,3.088935,-1.32238816
      ,      ,3.098948,0.67807045
      ,      ,3.108961,0.67807045
      ,      ,3.118974,-1.32238816
      ,      ,3.128987,1.67829975
      ,      ,3.138999,0.67807045
      ,      ,3.149012,0.67807045
      ,      ,3.159025,0.67807045
      ,      ,3.169038,3.67875836
      ,      ,3.179050,-0.32215886
      ,      ,3.189063,0.67807045
      ,      ,3.199076,-1.32238816
      ,      ,3.209089,-0.32215886
      ,      ,3.219101,0.67807045
      ,      ,3.229114,1.67829975
      ,      ,3.239127,1.67829975
      ,      ,3.249140,-2.32261746
      ,      ,3.259152,3.67875836
      ,      ,3.269165,-1.32238816
      ,      ,3.279178,-1.32238816
      ,      ,3.289191,1.67829975
      ,      ,3.299203,0.67807045
      ,      ,3.309216,3.67875836
      ,      ,3.319229,0.67807045
      ,      ,3.329242,1.67829975
      ,      ,3.339254,-1.32238816
      ,      ,3.349267,-3.32284677
      ,      ,3.359280,0.67807045
      ,      ,3.369293,-4.32307607
      ,      ,3.379305,1.67829975
      ,      ,3.389318,1.67829975
      ,      ,3.399331,2.67852906
      ,      ,3.409344,-0.32215886
      ,      ,3.419356,0.67807045
      ,      ,3.429369,-1.32238816
      ,      ,3.439382,2.67852906
      ,      ,3.449395,-0.32215886
      ,      ,3.459407,0.67807045
      ,      ,3.469420,0.67807045
      ,      ,3.479433,3.67875836
      ,      ,3.489446,-0.32215886
      ,      ,3.499459,0.67807045
      ,      ,3.509471,0.67807045
      ,      ,3.519484,0.67807045
      ,      ,3.529497,-0.32215886
      ,      ,3.539510,0.67807045
      ,      ,3.549522,-0.32215886
      ,      ,3.559535,-1.32238816
      ,      ,3.569548,-0.32215886
      ,      ,3.579561,2.67852906
      ,      ,3.589573,-2.32261746
      ,      ,3.599586,-0.32215886
      ,      ,3.609599,-0.32215886
      ,      ,3.619612,1.67829975
      ,      ,3.629624,1.67829975
      ,      ,3.639637,1.67829975
      ,      ,3.649650,2.67852906
      ,      ,3.659663,0.67807045
      ,      ,3.669675,1.67829975
      ,      ,3.679688,-1.32238816
      ,      ,3.689701,-2.32261746
      ,      ,3.699714,0.67807045
      ,      ,3.709726,0.67807045
      ,      ,3.719739,-1.32238816
      ,      ,3.729752,-0.32215886
      ,      ,3.739765,-0.32215886
      ,      ,3.749777,0.67807045
      ,      ,3.759790,0.67807045
      ,      ,3.769803,-0.32215886
      ,      ,3.779816,-1.32238816
      ,      ,3.789828,-0.32215886
      ,      ,3.799841,-0.32215886
      ,      ,3.809854,-0.32215886
      ,      ,3.819867,-0.32215886
      ,      ,3.829879,-0.32215886
      ,      ,3.839892,-1.32238816
      ,      ,3.849905,-1.32238816
      ,      ,3.859918,-0.32215886
      ,      ,3.869931,1.67829975
      ,      ,3.879943,0.67807045
      ,      ,3.889956,0.67807045
      ,      ,3.899969,1.67829975
      ,      ,3.909982,-1.32238816
      ,      ,3.919994,-0.32215886
      ,      ,3.930007,0.67807045
      ,      ,3.940020,1.67829975
      ,      ,3.950033,0.67807045
      ,      ,3.960045,0.67807045
      ,      ,3.970058,2.67852906
      ,      ,3.980071,1.67829975
      ,      ,3.990084,1.67829975
      ,      ,4.000096,0.67807045
      ,      ,4.010109,0.67807045
      ,      ,4.020122,0.67807045
      ,      ,4.030135,1.67829975
      ,      ,4.040147,-1.32238816
      ,      ,4.050160,2.67852906
      ,      ,4.060173,2.67852906
      ,      ,4.070186,-1.32238816
      ,      ,4.080198,0.67807045
      ,      ,4.090211,-0.32215886
      ,      ,4.100224,-0.32215886
      ,      ,4.110237,2.67852906
      ,      ,4.120249,1.67829975
      ,      ,4.130262,-1.32238816
      ,      ,4.140275,-1.32238816
      ,      ,4.150288,1.67829975
      ,      ,4.160300,2.67852906
      ,      ,4.170313,-0.32215886
      ,      ,4.180326,-2.32261746
      ,      ,4.190339,-0.32215886
      ,      ,4.200352,-0.32215886
      ,      ,4.210364,-0.32215886
      ,      ,4.220377,1.67829975
      ,      ,4.230390,-2.32261746
      ,      ,4.240403,-0.32215886
      ,      ,4.250415,-1.32238816
      ,      ,4.260428,-2.32261746
      ,      ,4.270441,0.67807045
      ,      ,4.280454,0.67807045
      ,      ,4.290466,-0.32215886
      ,      ,4.300479,0.67807045
      ,      ,4.310492,0.67807045
      ,      ,4.320505,-0.32215886
      ,      ,4.330517,-3.32284677
      ,      ,4.340530,1.67829975
      ,      ,4.350543,0.67807045
      ,      ,4.360556,-0.32215886
      ,      ,4.370568,0.67807045
      ,      ,4.380581,1.67829975
      ,      ,4.390594,-0.32215886
      ,      ,4.400607,-0.32215886
      ,      ,4.410619,-0.32215886
      ,      ,4.420632,-1.32238816
      ,      ,4.430645,1.67829975
      ,      ,4.440658,0.67807045
      ,      ,4.450670,-2.32261746
      ,      ,4.460683,-0.32215886
      ,      ,4.470696,0.67807045
      ,      ,4.480709,0.67807045
      ,      ,4.490721,1.67829975
      ,      ,4.500734,2.67852906
      ,      ,4.510747,-0.32215886
      ,      ,4.520760,-1.32238816
      ,      ,4.530772,-0.32215886
      ,      ,4.540785,-1.32238816
      ,      ,4.550798,-0.32215886
      ,      ,4.560811,0.67807045
      ,      ,4.570824,-2.32261746
      ,      ,4.580836,1.67829975
      ,      ,4.590849,2.67852906
      ,      ,4.600862,1.67829975
      ,      ,4.610875,-2.32261746
      ,      ,4.620887,-1.32238816
      ,      ,4.630900,-0.32215886
      ,      ,4.640913,0.67807045
      ,      ,4.650926,-1.32238816
      ,      ,4.660938,0.67807045
      ,      ,4.670951,0.67807045
      ,      ,4.680964,-0.32215886
      ,      ,4.690977,-1.32238816
      ,      ,4.700989,1.67829975
      ,      ,4.711002,0.67807045
      ,      ,4.721015,1.67829975
      ,      ,4.731028,-4.32307607
      ,      ,4.741040,1.67829975
      ,      ,4.751053,-2.32261746
      ,      ,4.761066,2.67852906
      ,      ,4.771079,1.67829975
      ,      ,4.781091,0.67807045
      ,      ,4.791104,-0.32215886
      ,      ,4.801117,-1.32238816
      ,      ,4.811130,-0.32215886
      ,      ,4.821142,-2.32261746
      ,      ,4.831155,-0.32215886
      ,      ,4.841168,0.67807045
      ,      ,4.851181,0.67807045
      ,      ,4.861193,-1.32238816
      ,      ,4.871206,-0.32215886
      ,      ,4.881219,-4.32307607
      ,      ,4.891232,0.67807045
      ,      ,4.901244,-1.32238816
      ,      ,4.911257,0.67807045
      ,      ,4.921270,-0.32215886
      ,      ,4.931283,-0.32215886
      ,      ,4.941296,2.67852906
      ,      ,4.951308,0.67807045
      ,      ,4.961321,1.67829975
      ,      ,4.971334,1.67829975
      ,      ,4.981347,1.67829975
      ,      ,4.991359,0.67807045
      ,      ,5.001372,0.67807045
      ,      ,5.011385,1.67829975
      ,      ,5.021398,-0.32215886
      ,      ,5.031410,-1.32238816
      ,      ,5.041423,-1.32238816
      ,      ,5.051436,1.67829975
      ,      ,5.061449,-0.32215886
      ,      ,5.071461,0.67807045
      ,      ,5.081474,-1.32238816
      ,      ,5.091487,0.67807045
      ,      ,5.101500,0.67807045
      ,      ,5.111512,2.67852906
      ,      ,5.121525,1.67829975
      ,      ,5.131538,-0.32215886
      ,      ,5.141551,1.67829975
      ,      ,5.151563,-1.32238816
      ,      ,5.161576,-1.32238816
      ,      ,5.171589,0.67807045
      ,      ,5.181602,-2.32261746
      ,      ,5.191614,-2.32261746
      ,      ,5.201627,0.67807045
      ,      ,5.211640,0.67807045
      ,      ,5.221653,-0.32215886
      ,      ,5.231665,1.67829975
      ,      ,5.241678,2.67852906
      ,      ,5.251691,-1.32238816
      ,      ,5.261704,0.67807045
      ,      ,5.271716,-0.32215886
      ,      ,5.281729,-0.32215886
      ,      ,5.291742,1.67829975
      ,      ,5.301755,-1.32238816
      ,      ,5.311768,-0.32215886
      ,      ,5.321780,0.67807045
      ,      ,5.331793,-0.32215886
      ,      ,5.341806,0.67807045
      ,      ,5.351819,-1.32238816
      ,      ,5.361831,0.67807045
      ,      ,5.371844,2.67852906
      ,      ,5.381857,0.67807045
      ,      ,5.391870,-0.32215886
      ,      ,5.401882,0.67807045
      ,      ,5.411895,0.67807045
      ,      ,5.421908,0.67807045
      ,      ,5.431921,2.67852906
      ,      ,5.441933,0.67807045
      ,      ,5.451946,0.67807045
      ,      ,5.461959,0.67807045
      ,      ,5.471972,0.67807045
      ,      ,5.481984,-0.32215886
      ,      ,5.491997,0.67807045
      ,      ,5.502010,-0.32215886
      ,      ,5.512023,1.67829975
      ,      ,5.522035,2.67852906
      ,      ,5.532048,-1.32238816
      ,      ,5.542061,1.67829975
      ,      ,5.552074,-0.32215886
      ,      ,5.562086,-0.32215886
      ,      ,5.572099,1.67829975
      ,      ,5.582112,0.67807045
      ,      ,5.592125,1.67829975
      ,      ,5.602137,1.67829975
      ,      ,5.612150,0.67807045
      ,      ,5.622163,1.67829975
      ,      ,5.632176,-0.32215886
      ,      ,5.642188,-0.32215886
      ,      ,5.652201,-1.32238816
      ,      ,5.662214,-1.32238816
      ,      ,5.672227,1.67829975
      ,      ,5.682240,0.67807045
      ,      ,5.692252,-0.32215886
      ,      ,5.702265,0.67807045
      ,      ,5.712278,-2.32261746
      ,      ,5.722291,1.67829975
      ,      ,5.732303,-1.32238816
      ,      ,5.742316,-0.32215886
      ,      ,5.752329,-0.32215886
      ,      ,5.762342,-0.32215886
      ,      ,5.772354,-1.32238816
      ,      ,5.782367,0.67807045
      ,      ,5.792380,1.67829975
      ,      ,5.802393,-0.32215886
      ,      ,5.812405,-0.32215886
      ,      ,5.822418,-1.32238816
      ,      ,5.832431,0.67807045
      ,      ,5.842444,0.67807045
      ,      ,5.852456,0.67807045
      ,      ,5.862469,0.67807045
      ,      ,5.872482,0.67807045
      ,      ,5.882495,1.67829975
      ,      ,5.892507,0.67807045
      ,      ,5.902520,1.67829975
      ,      ,5.912533,0.67807045
      ,      ,5.922546,2.67852906
      ,      ,5.932558,0.67807045
      ,      ,5.942571,-0.32215886
      ,      ,5.952584,2.67852906
      ,      ,5.962597,2.67852906
      ,      ,5.972609,0.67807045
      ,      ,5.982622,0.67807045
      ,      ,5.992635,-0.32215886
      ,      ,6.002648,-0.32215886
      ,      ,6.012660,-1.32238816
      ,      ,6.022673,0.67807045
      ,      ,6.032686,-1.32238816
      ,      ,6.042699,-1.32238816
      ,      ,6.052712,0.67807045
      ,      ,6.062724,2.67852906
      ,      ,6.072737,-1.32238816
      ,      ,6.082750,1.67829975
      ,      ,6.092763,-0.32215886
      ,      ,6.102775,-1.32238816
      ,      ,6.112788,0.67807045
      ,      ,6.122801,-0.32215886
      ,      ,6.132814,0.67807045
      ,      ,6.142826,1.67829975
      ,      ,6.152839,-1.32238816
      ,      ,6.162852,-0.32215886
      ,      ,6.172865,2.67852906
      ,      ,6.182877,0.67807045
      ,      ,6.192890,-1.32238816
      ,      ,6.202903,0.67807045
      ,      ,6.212916,1.67829975
      ,      ,6.222928,0.67807045
      ,      ,6.232941,0.67807045
      ,      ,6.242954,-0.32215886
      ,      ,6.252967,2.67852906
      ,      ,6.262979,-0.32215886
      ,      ,6.272992,-0.32215886
      ,      ,6.283005,0.67807045
      ,      ,6.293018,-1.32238816
      ,      ,6.303030,0.67807045
      ,      ,6.313043,0.67807045
      ,      ,6.323056,-1.32238816
      ,      ,6.333069,0.67807045
      ,      ,6.343081,-0.32215886
      ,      ,6.353094,1.67829975
      ,      ,6.363107,-0.32215886
      ,      ,6.373120,-0.32215886
      ,      ,6.383132,1.67829975
      ,      ,6.393145,-0.32215886
      ,      ,6.403158,1.67829975
      ,      ,6.413171,0.67807045
      ,      ,6.423184,0.67807045
      ,      ,6.433196,0.67807045
      ,      ,6.443209,0.67807045
      ,      ,6.453222,1.67829975
      ,      ,6.463235,-0.32215886
      ,      ,6.473247,0.67807045
      ,      ,6.483260,0.67807045
      ,      ,6.493273,1.67829975
      ,      ,6.503286,-1.32238816
      ,      ,6.513298,0.67807045
      ,      ,6.523311,1.67829975
      ,      ,6.533324,1.67829975
      ,      ,6.543337,-0.32215886
      ,      ,6.553349,-1.32238816
      ,      ,6.563362,0.67807045
      ,      ,6.573375,1.67829975
      ,      ,6.583388,-1.32238816
      ,      ,6.593400,-0.32215886
      ,      ,6.603413,-0.32215886
      ,      ,6.613426,0.67807045
      ,      ,6.623439,1.67829975
      ,      ,6.633451,2.67852906
      ,      ,6.643464,0.67807045
      ,      ,6.653477,1.67829975
      ,      ,6.663490,0.67807045
      ,      ,6.673502,-0.32215886
      ,      ,6.683515,-0.32215886
      ,      ,6.693528,-4.32307607
      ,      ,6.703541,-1.32238816
      ,      ,6.713553,-1.32238816
      ,      ,6.723566,-0.32215886
      ,      ,6.733579,-0.32215886
      ,      ,6.743592,-1.32238816
      ,      ,6.753605,0.67807045
      ,      ,6.763617,-3.32284677
      ,      ,6.773630,-2.32261746
      ,      ,6.783643,-0.32215886
      ,      ,6.793656,-2.32261746
      ,      ,6.803668,-3.32284677
      ,      ,6.813681,-0.32215886
      ,      ,6.823694,-3.32284677
      ,      ,6.833707,-2.32261746
      ,      ,6.843719,-0.32215886
      ,      ,6.853732,-1.32238816
      ,      ,6.863745,-1.32238816
      ,      ,6.873758,-1.32238816
      ,      ,6.883770,-1.32238816
      ,      ,6.893783,-4.32307607
      ,      ,6.903796,-1.32238816
      ,      ,6.913809,-1.32238816
      ,      ,6.923821,-0.32215886
      ,      ,6.933834,-1.32238816
      ,      ,6.943847,1.67829975
      ,      ,6.953860,-1.32238816
      ,      ,6.963872,-1.32238816
      ,      ,6.973885,-3.32284677
      ,      ,6.983898,-1.32238816
      ,      ,6.993911,-1.32238816
      ,      ,7.003923,-3.32284677
      ,      ,7.013936,-3.32284677
      ,      ,7.023949,-1.32238816
      ,      ,7.033962,0.67807045
      ,      ,7.043974,-3.32284677
      ,      ,7.053987,-0.32215886
      ,      ,7.064000,-1.32238816
      ,      ,7.074013,-2.32261746
      ,      ,7.084025,-1.32238816
      ,      ,7.094038,-1.32238816
      ,      ,7.104051,-1.32238816
      ,      ,7.114064,-5.32330537
      ,      ,7.124077,-1.32238816
      ,      ,7.134089,-1.32238816
      ,      ,7.144102,-1.32238816
      ,      ,7.154115,-0.32215886
      ,      ,7.164128,-1.32238816
      ,      ,7.174140,0.67807045
      ,      ,7.184153,0.67807045
      ,      ,7.194166,-0.32215886
      ,      ,7.204179,-1.32238816
      ,      ,7.214191,0.67807045
      ,      ,7.224204,-1.32238816
      ,      ,7.234217,-0.32215886
      ,      ,7.244230,-1.32238816
      ,      ,7.254242,-1.32238816
      ,      ,7.264255,2.67852906
      ,      ,7.274268,0.67807045
      ,      ,7.284281,1.67829975
      ,      ,7.294293,1.67829975
      ,      ,7.304306,-0.32215886
      ,      ,7.314319,-1.32238816
      ,      ,7.324332,1.67829975
      ,      ,7.334344,0.67807045
      ,      ,7.344357,-0.32215886
      ,      ,7.354370,-0.32215886
      ,      ,7.364383,-0.32215886
      ,      ,7.374395,-2.32261746
      ,      ,7.384408,-2.32261746
      ,      ,7.394421,0.67807045
      ,      ,7.404434,-2.32261746
      ,      ,7.414446,-1.32238816
      ,      ,7.424459,0.67807045
      ,      ,7.434472,1.67829975
      ,      ,7.444485,-1.32238816
      ,      ,7.454497,-0.32215886
      ,      ,7.464510,1.67829975
      ,      ,7.474523,-0.32215886
      ,      ,7.484536,-0.32215886
      ,      ,7.494549,1.67829975
      ,      ,7.504561,-0.32215886
      ,      ,7.514574,0.67807045
      ,      ,7.524587,-1.32238816
      ,      ,7.534600,-0.32215886
      ,      ,7.544612,-0.32215886
      ,      ,7.554625,0.67807045
      ,      ,7.564638,0.67807045
      ,      ,7.574651,0.67807045
      ,      ,7.584663,-0.32215886
      ,      ,7.594676,1.67829975
      ,      ,7.604689,-1.32238816
      ,      ,7.614702,-0.32215886
      ,      ,7.624714,-0.32215886
      ,      ,7.634727,-1.32238816
      ,      ,7.644740,0.67807045
      ,      ,7.654753,1.67829975
      ,      ,7.664765,2.67852906
      ,      ,7.674778,1.67829975
      ,      ,7.684791,-1.32238816
      ,      ,7.694804,0.67807045
      ,      ,7.704816,0.67807045
      ,      ,7.714829,-0.32215886
      ,      ,7.724842,0.67807045
      ,      ,7.734855,1.67829975
      ,      ,7.744867,1.67829975
      ,      ,7.754880,-0.32215886
      ,      ,7.764893,0.67807045
      ,      ,7.774906,0.67807045
      ,      ,7.784918,-0.32215886
      ,      ,7.794931,0.67807045
      ,      ,7.804944,2.67852906
      ,      ,7.814957,-0.32215886
      ,      ,7.824969,-2.32261746
